Date,Open,High,Low,Close,Adj Close,Volume,daily_change,30d_ma,30d_volatility,daily_range,P/E,30d_avg_volume
2022-08-22,169.690002,169.860001,167.139999,167.570007,167.292496,69026800,-0.023029366300621135,160.8060007,9.31693091762224,2.7200020000000222,1.0016588371064772,68919103.33333333
2022-08-23,167.080002,168.710007,166.649994,167.229996,166.953049,54147100,-0.0020290683642449903,161.51833386666667,8.944297166660933,2.060012999999998,1.0016588316395467,68137713.33333333
2022-08-24,167.320007,168.110001,166.25,167.529999,167.252548,53841500,0.0017939544769229876,162.25300033333332,8.475225252342954,1.8600010000000111,1.001658874578102,67559576.66666667
2022-08-25,168.779999,170.139999,168.350006,170.029999,169.748413,51218200,0.014922700500941355,162.97166693333332,8.174961850465856,1.7899929999999813,1.001658843196372,66662160.0
2022-08-26,170.570007,171.050003,163.559998,163.619995,163.349014,78961000,-0.03769925329470836,163.42000016666665,7.809317064936642,7.4900049999999965,1.0016589080849914,66752196.666666664
2022-08-29,161.149994,162.899994,159.820007,161.380005,161.112747,73314000,-0.013690197215810773,163.89700009999999,7.188570893507658,3.0799869999999885,1.0016588259152455,66481966.666666664
2022-08-30,162.130005,162.559998,157.720001,158.910004,158.646835,77906200,-0.015305495869826102,164.1606669,6.835613905073836,4.839997000000011,1.0016588354882716,66312760.0
2022-08-31,160.309998,160.580002,157.139999,157.220001,156.959625,87991100,-0.010634969211881673,164.30000049999998,6.6409491061935535,3.4400030000000186,1.0016588724648139,67085016.666666664
2022-09-01,156.639999,158.419998,154.669998,157.960007,157.69841,74229900,0.004706818440994631,164.38700053333335,6.5359219378609446,3.75,1.0016588436116762,67389793.33333333
2022-09-02,159.75,160.360001,154.970001,155.809998,155.551956,76957800,-0.013611097143088724,164.44433393333333,6.449453460648881,5.390000000000015,1.0016588798150505,67732540.0
2022-09-06,156.470001,157.089996,153.690002,154.529999,154.274078,73714800,-0.0082151275042055,164.49700066666668,6.358158186956564,3.399994000000021,1.0016588723349882,68402236.66666667
2022-09-07,154.820007,156.669998,153.610001,155.960007,155.701721,87449600,0.009253918392893912,164.64233403333336,6.097690988057234,3.0599969999999814,1.0016588512852727,69479266.66666667
2022-09-08,154.639999,156.360001,152.679993,154.460007,154.204208,84923800,-0.009617850299275754,164.56466783333332,6.214867571869856,3.680008000000015,1.001658832812137,69689370.0
2022-09-09,155.470001,157.820007,154.75,157.369995,157.109375,68028800,0.01883975053814413,164.56533413333332,6.214068431393464,3.070007000000004,1.0016588443560417,69244373.33333333
2022-09-12,159.589996,164.259995,159.300003,163.429993,163.159332,104956000,0.0385079633509553,164.59600073333334,6.205840171957447,4.959992,1.0016588753869131,69350010.0
2022-09-13,159.899994,160.539993,153.369995,153.839996,153.58522,122656600,-0.058679541153746406,164.34033409999998,6.488898632895687,7.169998000000021,1.0016588575385055,71177583.33333333
2022-09-14,154.789993,157.100006,153.610001,155.309998,155.05278,87965400,0.009555395464258876,164.18366753333333,6.651748952113925,3.4900049999999965,1.001658906083464,72112863.33333333
2022-09-15,154.649994,155.240005,151.380005,152.369995,152.117645,90481100,-0.018929901731117305,163.72500053333334,6.9792562745277955,3.859999999999985,1.0016589134021894,72378650.0
2022-09-16,151.210007,151.350006,148.369995,150.699997,150.450424,162278800,-0.01096014999541084,163.22133383333332,7.358512838149717,2.980011000000019,1.0016588387946317,75938806.66666667
2022-09-19,149.309998,154.559998,149.100006,154.479996,154.224152,81474200,0.025082940114458108,162.85900016666668,7.516016910641765,5.459992,1.0016589100778457,76764713.33333333
2022-09-20,153.399994,158.080002,153.080002,156.899994,156.640152,107689800,0.01566544577072615,162.59333346666665,7.5830416202993,5.0,1.0016588467048984,78345143.33333333
2022-09-21,157.339996,158.740005,153.600006,153.720001,153.465424,101696800,-0.02026764258512337,162.2200002333333,7.738650012271704,5.139998999999989,1.0016588557432975,79630520.0
2022-09-22,152.380005,154.470001,150.910004,152.740005,152.487045,86652500,-0.006375201623892823,161.67000023333333,7.808548054934811,3.55999700000001,1.0016588950228527,80179920.0
2022-09-23,151.190002,151.470001,148.559998,150.429993,150.180862,96029900,-0.015123817758157077,161.06799983333335,7.959341556116125,2.910002999999989,1.0016588731525593,81475943.33333333
2022-09-26,149.660004,153.770004,149.639999,150.770004,150.520309,93339400,0.0022602606914965406,160.35699976666666,7.892292939576504,4.130005000000011,1.001658879135041,82319276.66666667
2022-09-27,152.740005,154.720001,149.949997,151.759995,151.508667,84442700,0.006566233161338975,159.6426662,7.657033545480833,4.770004,1.0016588357945226,83330976.66666667
2022-09-28,147.639999,150.639999,144.839996,149.839996,149.591843,146691400,-0.012651548914455302,158.8696661,7.426003955569697,5.800002999999975,1.0016588671883666,86341453.33333333
2022-09-29,146.100006,146.720001,140.679993,142.479996,142.244034,128138200,-0.0491190616422601,157.80066586666666,7.399175125086604,6.040008,1.001658853404003,87961326.66666667
2022-09-30,141.279999,143.100006,138.0,138.199997,137.971115,124925300,-0.030039297586729297,156.60233263333333,7.569201654448116,5.100006000000008,1.0016589124470001,90049166.66666667
2022-10-03,138.210007,143.070007,137.690002,142.449997,142.214081,114311700,0.03075253322907101,155.63333240000003,7.453475093686542,5.380005000000011,1.0016588793341779,91514680.0
2022-10-04,145.029999,146.220001,144.259995,146.100006,145.858047,87830100,0.025623089342711625,154.9176657,7.296927046111558,1.9600059999999928,1.0016588663085555,92141456.66666667
2022-10-05,144.070007,147.380005,143.009995,146.399994,146.157532,79471000,0.002053305870500788,154.2233323,7.072539106153344,4.370010000000008,1.0016589086903847,92985586.66666667
2022-10-06,145.809998,147.539993,145.220001,145.429993,145.189148,68402200,-0.006625690162255005,153.48666543333331,6.783800603061153,2.3199920000000134,1.001658836099789,93470943.33333333
2022-10-07,142.539993,143.100006,139.449997,140.089996,139.857986,85925600,-0.03671867741890067,152.48866533333333,6.460722999096859,3.6500090000000114,1.0016588970471805,94627856.66666667
2022-10-10,140.419998,141.889999,138.570007,140.419998,140.187439,74899000,0.0023556428683171315,151.7153321,6.47086896797951,3.319991999999985,1.001658914676371,94492456.66666667
2022-10-11,139.899994,141.350006,138.220001,138.979996,138.749832,77033700,-0.010254963826448638,150.96866513333333,6.6081186935275245,3.1300050000000113,1.001658841648183,94616446.66666667
2022-10-12,139.130005,140.360001,138.160004,138.339996,138.110886,70433700,-0.004604979266224607,150.28299819999998,6.819505478442403,2.1999970000000246,1.001658884441593,94367363.33333333
2022-10-13,134.990005,143.589996,134.369995,142.990005,142.753204,113224000,0.033612903964519214,149.80866500000002,6.815246539862311,9.220001000000025,1.0016588139065514,95208460.0
2022-10-14,144.309998,144.520004,138.190002,138.380005,138.150833,88598000,-0.03224001565703827,149.15599826666667,6.944039005592958,6.3300020000000075,1.0016588535517552,95687396.66666667
2022-10-17,141.070007,142.899994,140.270004,142.410004,142.174164,85250900,0.02912269731454331,148.7093318,6.932228710252119,2.6299899999999923,1.0016588105276285,95963833.33333333
2022-10-18,145.490005,146.699997,140.610001,143.75,143.511932,99136600,0.009409423231250047,148.34999849999997,6.8994233754082,6.089995999999985,1.001658872518001,96811226.66666667
2022-10-19,141.690002,144.949997,141.5,143.860001,143.62175,61758300,0.0007652243478262211,147.94666496666665,6.792051019485049,3.449996999999996,1.001658878268786,95954850.0
2022-10-20,143.020004,145.889999,142.649994,143.389999,143.152527,64522000,-0.0032670790819750994,147.57766469999999,6.726380127250759,3.2400049999999965,1.001658873964551,95274790.0
2022-10-21,142.869995,147.850006,142.649994,147.270004,147.026108,86548600,0.027059104728775374,147.24099833333332,6.467121339036031,5.200012000000015,1.0016588618396944,95892116.66666667
2022-10-24,147.190002,150.229996,146.0,149.449997,149.202484,75981900,0.014802695326877169,146.77499846666666,5.721006496089413,4.229996,1.0016589066975587,94926313.33333333
2022-10-25,150.089996,152.490005,149.360001,152.339996,152.087708,74732300,0.01933756479098503,146.72499846666668,5.663395934817218,3.1300039999999854,1.0016588322838031,93328836.66666667
2022-10-26,150.960007,151.990005,148.039993,149.350006,149.102661,88194300,-0.01962708466921581,146.52633206666667,5.452465273897477,3.9500119999999868,1.0016588905814363,93336466.66666667
2022-10-27,148.070007,149.050003,144.130005,144.800003,144.560196,109180200,-0.03046536871247263,146.273999,5.346844398401105,4.9199979999999925,1.0016588729583626,93959770.0
2022-10-28,148.199997,157.5,147.820007,155.740005,155.482086,164762400,0.07555249843468581,146.44199926666667,5.565418762968064,9.679992999999996,1.0016588341887822,94042556.66666667
2022-10-31,153.160004,154.240005,151.919998,153.339996,153.086044,97943200,-0.015410356510518808,146.40399926666666,5.51228202839589,2.320007000000004,1.001658884071758,94591523.33333333
2022-11-01,155.080002,155.449997,149.130005,150.649994,150.400497,80379300,-0.01754272903463505,146.19566593333334,5.211832771011577,6.319991999999985,1.0016588841458416,93681173.33333333
2022-11-02,148.949997,152.169998,145.0,145.029999,144.78981,93604600,-0.037304979912577974,145.90599920000002,5.017070105524627,7.1699979999999925,1.0016588805524367,93411433.33333333
2022-11-03,142.059998,142.800003,138.75,138.880005,138.650009,97918500,-0.04240497857274339,145.44399919999998,5.004192794091648,4.050003000000004,1.001658824270253,93786966.66666667
2022-11-04,142.089996,142.669998,134.380005,138.380005,138.380005,140814800,-0.0036002302851300128,145.04233293333334,5.0733115971223475,8.289992999999981,1.0,95279796.66666667
2022-11-07,137.110001,139.149994,135.669998,138.919998,138.919998,83374600,0.0039022472936027786,144.64733273333334,5.073298052417981,3.479996,1.0,94947636.66666667
2022-11-08,140.410004,141.429993,137.490005,139.5,139.5,89908500,0.004175079242370927,144.23866623333333,4.973401878935906,3.9399879999999996,1.0,95129830.0
2022-11-09,138.5,138.550003,134.589996,134.869995,134.869995,74917800,-0.03319000000000005,143.73966620000002,5.140220496270296,3.9600069999999903,1.0,92737376.66666667
2022-11-10,141.240005,146.869995,139.5,146.869995,146.869995,118854000,0.08897457140114828,143.8859995,5.16554874776551,7.369994999999989,1.0,92427903.33333333
2022-11-11,145.820007,150.009995,144.369995,149.699997,149.699997,93979700,0.01926875533699035,144.26933283333335,5.155738454306991,5.640000000000015,1.0,91396383.33333333
2022-11-14,148.970001,150.279999,147.429993,148.279999,148.279999,73374100,-0.009485624772590961,144.46366623333333,5.194526387699548,2.8500060000000076,1.0,90031796.66666667
2022-11-15,152.220001,153.589996,148.559998,150.039993,150.039993,89868300,0.011869395817840633,144.59499913333332,5.286320635051918,5.029998000000006,1.0,90099736.66666667
2022-11-16,149.130005,149.869995,147.289993,148.789993,148.789993,64218300,-0.008331112092227255,144.67466576666666,5.332269859364004,2.580001999999979,1.0,89591313.33333333
2022-11-17,146.429993,151.479996,146.149994,150.720001,150.720001,80389400,0.012971356212107432,144.85099936666666,5.444398280417788,5.3300020000000075,1.0,89990886.66666667
2022-11-18,152.309998,152.699997,149.970001,151.289993,151.289993,74829600,0.0037817940301103636,145.2243326,5.49047721466537,2.729996,1.0,89621020.0
2022-11-21,150.160004,150.369995,147.720001,148.009995,148.009995,58724100,-0.021680204585639795,145.47733250000002,5.436063728261987,2.6499939999999924,1.0,89081856.66666667
2022-11-22,148.130005,150.419998,146.929993,150.179993,150.179993,51804100,0.014661158525138829,145.85066573333333,5.358496894120699,3.4900049999999965,1.0,88240870.0
2022-11-23,149.449997,151.830002,149.339996,151.070007,151.070007,58301400,0.00592631536479038,146.27499943333336,5.246084815038604,2.490005999999994,1.0,87836460.0
2022-11-25,148.309998,148.880005,147.119995,148.110001,148.110001,35195900,-0.019593604705399836,146.44566596666667,5.2187427507789135,1.7600100000000225,1.0,85235523.33333333
2022-11-28,145.139999,146.639999,143.380005,144.220001,144.220001,69246000,-0.026264262870405508,146.6403325,5.012346298285146,3.2599939999999776,1.0,84590456.66666667
2022-11-29,144.289993,144.809998,140.350006,141.169998,141.169998,83763800,-0.02114826639059586,146.5989989666667,5.053378772385501,4.459992,1.0,84540886.66666667
2022-11-30,141.399994,148.720001,140.550003,148.029999,148.029999,111224400,0.04859390165890631,146.7416656,5.030537184018622,8.169997999999993,1.0,84943813.33333333
2022-12-01,148.210007,149.130005,146.610001,148.309998,148.309998,71250400,0.001891501735401535,146.88999883333335,5.008194731674135,2.520004,1.0,85260216.66666667
2022-12-02,145.960007,148.0,145.649994,147.809998,147.809998,65421400,-0.003371316881819353,147.03733213333334,4.966521040879116,2.3500060000000076,1.0,85290196.66666667
2022-12-05,147.770004,150.919998,145.770004,146.630005,146.630005,68826400,-0.00798317445346286,147.01599883333336,4.966861675283843,5.149993999999992,1.0,84699456.66666667
2022-12-06,147.070007,147.300003,141.919998,142.910004,142.910004,64727200,-0.025369984813135793,146.79799906666668,4.999761586345972,5.380005000000011,1.0,84324300.0
2022-12-07,142.190002,143.369995,140.0,140.940002,140.940002,69721100,-0.013784913196139836,146.41799926666667,4.997244985378149,3.3699949999999887,1.0,84157260.0
2022-12-08,142.360001,143.520004,141.100006,142.649994,142.649994,62128300,0.012132765543738211,146.19466553333334,5.011387471806188,2.4199979999999925,1.0,83288393.33333333
2022-12-09,142.339996,145.570007,140.899994,142.160004,142.160004,76069500,-0.003434910764875343,146.1066655666667,5.059668851326351,4.6700130000000115,1.0,82184703.33333333
2022-12-12,142.699997,144.5,141.059998,144.490005,144.490005,70462700,0.016389989690771323,145.73166556666666,4.7270346118141715,3.4400019999999927,1.0,79041380.0
2022-12-13,149.5,149.970001,144.240005,145.470001,145.470001,93886200,0.006782448377657735,145.46933239999998,4.503324618890488,5.729996,1.0,78906146.66666667
2022-12-14,145.350006,146.660004,141.160004,143.210007,143.210007,82291200,-0.015535807963595216,145.22133283333335,4.412123693702574,5.5,1.0,78969876.66666667
2022-12-15,141.110001,141.800003,136.029999,136.5,136.5,98931900,-0.046854316542279006,144.93699953333333,4.690922650795913,5.770004,1.0,79147453.33333333
2022-12-16,136.690002,137.649994,133.729996,134.509995,134.509995,160080100,-0.014578791208791131,144.79133253333333,4.946390459201155,3.9199979999999925,1.0,81219506.66666667
